date,temp,atmospheric_pressure,pressure_change,humidity,wind_direction,wind_speed_m_s,precipitation
03.04.2016 14:00,18.1,761.8,0.1,9,Wind blowing from the south,4,
03.04.2016 11:00,16.5,761.7,-4.4,8,Wind blowing from the west-northwest,2,
03.04.2016 08:00,13.7,766.1,4.1,12,Wind blowing from the north-east,2,
03.04.2016 05:00,11.2,762.0,-3.0,15,Wind blowing from the north-east,1,
03.04.2016 02:00,13.2,765.0,3.1,11,Wind blowing from the north-northeast,3,
02.04.2016 23:00,14.5,761.9,-1.5,10,Wind blowing from the north-northwest,2,
02.04.2016 20:00,15.7,763.4,5.0,8,Wind blowing from the north-northwest,2,
02.04.2016 17:00,17.2,758.4,-3.0,10,Wind blowing from the west-northwest,5,
02.04.2016 14:00,18.1,761.4,1.9,10,Wind blowing from the north-west,7,
02.04.2016 11:00,17.0,759.5,-3.3,16,Wind blowing from the north,3,
02.04.2016 08:00,13.0,762.8,4.0,35,Wind blowing from the north-northeast,2,0.2
02.04.2016 05:00,11.8,758.8,-1.4,45,Wind blowing from the east-southeast,1,
02.04.2016 02:00,12.5,760.2,4.8,36,Wind blowing from the north-east,4,0.2
01.04.2016 23:00,14.4,755.4,-1.6,25,Wind blowing from the north-east,5,
01.04.2016 20:00,17.3,757.0,5.7,21,Wind blowing from the north-east,5,
01.04.2016 17:00,20.1,751.3,-2.2,18,Wind blowing from the north,3,
01.04.2016 14:00,21.5,753.5,2.9,18,Wind blowing from the north-west,5,
01.04.2016 11:00,19.2,750.6,-1.4,24,Wind blowing from the north-northwest,5,
01.04.2016 08:00,18.3,752.0,5.5,29,Wind blowing from the north-northwest,6,
01.04.2016 05:00,15.7,746.5,-2.7,60,Wind blowing from the west,1,
01.04.2016 02:00,17.3,749.2,3.0,52,Wind blowing from the south-southeast,1,
31.03.2016 23:00,19.3,746.2,-3.6,43,Wind blowing from the south,4,
31.03.2016 20:00,21.3,749.8,3.3,36,Wind blowing from the south,2,
31.03.2016 17:00,23.6,746.5,-4.8,31,Wind blowing from the south-west,3,
31.03.2016 14:00,21.5,751.3,0.3,39,Wind blowing from the south-west,4,
31.03.2016 11:00,15.7,751.0,-3.6,48,Wind blowing from the south-east,2,
31.03.2016 08:00,10.9,754.6,3.3,61,Wind blowing from the east-northeast,2,
31.03.2016 05:00,8.6,751.3,-4.7,67,Wind blowing from the east-northeast,2,
31.03.2016 02:00,10.4,756.0,2.1,56,Wind blowing from the east,1,
30.03.2016 23:00,12.9,753.9,-3.2,43,Wind blowing from the north-northeast,1,
30.03.2016 20:00,16.4,757.1,3.6,27,Wind blowing from the south-east,4,
30.03.2016 17:00,21.9,753.5,-5.1,16,Wind blowing from the south-east,3,
30.03.2016 14:00,21.2,758.6,0.5,13,Wind blowing from the west-southwest,1,
30.03.2016 11:00,18.0,758.1,-4.0,14,Wind blowing from the south-southwest,2,
30.03.2016 08:00,14.3,762.1,4.6,16,Wind blowing from the east-northeast,2,
30.03.2016 05:00,10.7,757.5,-3.1,23,Wind blowing from the north-northeast,1,
30.03.2016 02:00,10.9,760.6,4.4,30,Wind blowing from the north-east,2,
29.03.2016 23:00,15.1,756.2,-1.8,31,Wind blowing from the east,2,
29.03.2016 20:00,18.5,758.0,4.5,23,Wind blowing from the west-southwest,3,
29.03.2016 17:00,22.2,753.5,-4.4,16,Wind blowing from the south-southwest,2,
29.03.2016 14:00,21.1,757.9,0.6,15,Wind blowing from the east,1,
29.03.2016 11:00,18.8,757.3,-3.7,17,Wind blowing from the south-west,5,
29.03.2016 08:00,15.1,761.0,4.6,21,Wind blowing from the east-northeast,1,
29.03.2016 05:00,12.4,756.4,-3.1,22,Wind blowing from the north-northwest,2,
29.03.2016 02:00,14.3,759.5,4.4,21,Wind blowing from the north,3,
28.03.2016 23:00,16.6,755.1,-0.1,19,Wind blowing from the north-northwest,5,
28.03.2016 20:00,21.5,755.2,5.0,13,Wind blowing from the west-northwest,6,
28.03.2016 17:00,22.4,750.2,-3.5,13,Wind blowing from the west-southwest,3,
28.03.2016 14:00,20.9,753.7,1.4,14,Wind blowing from the south-southeast,2,
28.03.2016 11:00,17.6,752.3,-4.2,24,Wind blowing from the west-northwest,1,
28.03.2016 08:00,11.3,756.5,3.5,33,Wind blowing from the east-northeast,1,
28.03.2016 05:00,7.3,753.0,-4.4,40,Wind blowing from the south-east,1,
28.03.2016 02:00,11.0,757.4,2.1,28,Wind blowing from the south-southwest,2,
27.03.2016 23:00,13.0,755.3,-3.5,18,Wind blowing from the south-southwest,2,
27.03.2016 20:00,16.1,758.8,3.7,14,Wind blowing from the south-southwest,2,
27.03.2016 17:00,21.2,755.1,-4.7,7,Wind blowing from the south-west,4,
27.03.2016 14:00,21.9,759.8,0.6,6,Wind blowing from the west,4,
27.03.2016 11:00,19.6,759.2,-3.8,9,Wind blowing from the north-northwest,2,
27.03.2016 08:00,13.5,763.0,3.7,15,Wind blowing from the north-northwest,2,
27.03.2016 05:00,5.1,759.3,-4.0,34,Wind blowing from the north-northwest,1,
27.03.2016 02:00,9.6,763.3,2.9,22,Wind blowing from the north-northwest,1,
26.03.2016 23:00,14.6,760.4,-3.0,15,Wind blowing from the north-west,2,
26.03.2016 20:00,14.2,763.4,3.8,17,Wind blowing from the north-west,2,
26.03.2016 17:00,19.4,759.6,,10,Wind blowing from the north,3,
26.03.2016 14:00,17.5,764.3,0.8,12,Wind blowing from the west-northwest,5,
26.03.2016 11:00,14.6,763.5,-3.7,16,Wind blowing from the north-northwest,4,
26.03.2016 08:00,11.2,767.2,3.9,21,Wind blowing from the north-northwest,3,
26.03.2016 05:00,9.2,763.3,,23,Wind blowing from the north-northwest,3,
26.03.2016 02:00,3.9,767.0,,38,Wind blowing from the north-west,1,
25.03.2016 23:00,8.6,764.1,-2.8,22,Wind blowing from the west-southwest,2,
25.03.2016 20:00,10.8,766.9,4.0,18,Wind blowing from the south-southwest,2,
25.03.2016 17:00,14.6,762.9,-4.9,13,Wind blowing from the north-west,2,
25.03.2016 14:00,13.5,767.8,1.3,14,Wind blowing from the north-west,4,
25.03.2016 11:00,11.4,766.5,-3.4,17,Wind blowing from the north,3,
25.03.2016 08:00,8.1,769.9,4.0,25,Wind blowing from the north-northeast,2,
25.03.2016 05:00,2.9,765.9,-3.6,49,Wind blowing from the north,1,
25.03.2016 02:00,8.3,769.5,3.0,21,Wind blowing from the north-northeast,2,
24.03.2016 23:00,8.9,766.5,-2.9,20,Wind blowing from the west-northwest,2,
24.03.2016 20:00,10.9,769.4,4.5,16,Wind blowing from the south-southwest,2,
24.03.2016 17:00,13.9,764.9,-4.6,11,Wind blowing from the north-east,2,
24.03.2016 14:00,13.1,769.5,0.8,11,Wind blowing from the north-northeast,1,
24.03.2016 11:00,11.1,768.7,-4.2,14,Wind blowing from the north-northwest,3,
24.03.2016 08:00,8.3,772.9,4.1,18,Wind blowing from the north-northwest,2,
24.03.2016 05:00,2.1,768.8,-4.0,32,Wind blowing from the north,1,
24.03.2016 02:00,7.1,772.8,3.6,20,Wind blowing from the north-northeast,3,
23.03.2016 23:00,8.8,769.2,-1.7,16,Wind blowing from the north-east,2,
23.03.2016 20:00,10.8,770.9,5.0,12,Wind blowing from the north-east,2,
23.03.2016 17:00,13.5,765.9,-4.1,10,Wind blowing from the north-east,2,
23.03.2016 14:00,13.6,770.0,1.4,13,Wind blowing from the north,4,
23.03.2016 11:00,11.1,768.6,-3.2,16,Wind blowing from the north-east,4,
23.03.2016 08:00,8.2,771.8,4.9,21,Wind blowing from the north-east,5,
23.03.2016 05:00,7.3,766.9,-2.4,27,Wind blowing from the north-east,4,
23.03.2016 02:00,6.6,769.3,5.1,62,Wind blowing from the east-northeast,2,
22.03.2016 23:00,9.3,764.2,-0.8,49,Wind blowing from the east,2,
22.03.2016 20:00,11.3,765.0,4.8,41,Wind blowing from the south-west,2,
22.03.2016 17:00,14.1,760.2,-3.9,33,Wind blowing from the south-southwest,3,
22.03.2016 14:00,14.7,764.1,2.3,31,Wind blowing from the south-southwest,2,
22.03.2016 11:00,13.4,761.8,-2.4,34,Wind blowing from the south-west,1,
22.03.2016 08:00,12.4,764.2,6.0,37,Wind blowing from the east,3,
22.03.2016 05:00,11.3,758.2,-2.7,46,Wind blowing from the east,1,
22.03.2016 02:00,11.9,760.9,3.1,48,"Calm, no wind",0,
21.03.2016 23:00,13.5,757.8,-3.6,39,Wind blowing from the east-southeast,1,
21.03.2016 20:00,15.5,761.4,3.6,33,Wind blowing from the south,1,
21.03.2016 17:00,18.6,757.8,-4.9,25,Wind blowing from the south-west,3,
21.03.2016 14:00,18.8,762.7,0.8,23,Wind blowing from the south-southwest,4,
21.03.2016 11:00,16.0,761.9,-4.1,27,Wind blowing from the south-west,3,
21.03.2016 08:00,7.8,766.0,4.3,47,"Calm, no wind",0,
21.03.2016 05:00,3.3,761.7,-3.8,63,"Calm, no wind",0,
21.03.2016 02:00,6.4,765.5,2.5,47,Wind blowing from the south-west,1,
20.03.2016 23:00,10.5,763.0,-2.8,35,Wind blowing from the south-southwest,2,
20.03.2016 20:00,13.4,765.8,4.2,26,Wind blowing from the south-southwest,2,
20.03.2016 17:00,18.0,761.6,-4.1,17,Wind blowing from the south-southwest,3,
20.03.2016 14:00,18.0,765.7,1.1,16,Wind blowing from the west,2,
20.03.2016 11:00,13.9,764.6,-3.4,30,Wind blowing from the north-northeast,2,
20.03.2016 08:00,7.1,768.0,4.3,52,Wind blowing from the west,1,
20.03.2016 05:00,3.6,763.7,-2.4,63,Wind blowing from the north,1,
20.03.2016 02:00,6.5,766.1,3.7,51,Wind blowing from the south-southwest,1,
19.03.2016 23:00,7.7,762.4,-2.2,44,Wind blowing from the south-west,2,
19.03.2016 20:00,10.2,764.6,5.0,36,Wind blowing from the south,4,
19.03.2016 17:00,14.5,759.6,-3.9,27,Wind blowing from the south-southeast,2,
19.03.2016 14:00,14.2,763.5,1.5,25,Wind blowing from the south,3,
19.03.2016 11:00,12.9,762.0,-3.1,30,Wind blowing from the south,2,
19.03.2016 08:00,9.1,765.1,5.4,41,Wind blowing from the east-southeast,3,
19.03.2016 05:00,9.5,759.7,-2.0,44,Wind blowing from the south-east,2,
19.03.2016 02:00,10.9,761.7,5.4,45,Wind blowing from the east-northeast,2,
18.03.2016 23:00,15.0,756.3,-1.4,19,Wind blowing from the north-east,3,
18.03.2016 20:00,16.2,757.7,5.2,17,Wind blowing from the north-east,1,
18.03.2016 17:00,21.2,752.5,-2.9,12,Wind blowing from the east-northeast,3,
18.03.2016 14:00,21.4,755.4,1.9,12,Wind blowing from the north-northeast,4,
18.03.2016 11:00,18.0,753.5,-2.3,22,Wind blowing from the north-east,3,
18.03.2016 08:00,9.4,755.8,4.6,66,Wind blowing from the north-northeast,1,
18.03.2016 05:00,7.1,751.2,-3.3,74,Wind blowing from the north-east,1,
18.03.2016 02:00,9.1,754.5,3.2,67,Wind blowing from the east-southeast,1,
17.03.2016 23:00,9.1,751.3,-3.0,67,Wind blowing from the south-west,1,
17.03.2016 20:00,12.8,754.3,3.9,51,Wind blowing from the south-southeast,1,
17.03.2016 17:00,17.5,750.4,-4.4,37,Wind blowing from the south-west,2,
17.03.2016 14:00,16.9,754.8,1.0,38,Wind blowing from the south,2,
17.03.2016 11:00,12.3,753.8,-3.8,48,Wind blowing from the north-east,2,
17.03.2016 08:00,6.4,757.6,3.9,70,Wind blowing from the north-east,2,
17.03.2016 05:00,4.7,753.7,-4.3,76,Wind blowing from the north-northeast,2,
17.03.2016 02:00,9.7,758.0,2.4,55,Wind blowing from the south,2,
16.03.2016 23:00,10.8,755.6,-2.7,53,Wind blowing from the south-west,2,
16.03.2016 20:00,13.6,758.3,3.5,43,Wind blowing from the south-southeast,1,
16.03.2016 17:00,16.7,754.8,-3.6,31,Wind blowing from the south-southwest,4,
16.03.2016 14:00,16.0,758.4,1.2,36,Wind blowing from the south-southwest,3,
16.03.2016 11:00,11.7,757.2,,44,Wind blowing from the east,2,
16.03.2016 08:00,-2.6,,,81,"Calm, no wind",0,
16.03.2016 05:00,2.5,756.3,-3.4,86,Wind blowing from the south-east,1,
16.03.2016 02:00,5.7,759.7,3.4,73,Wind blowing from the south-southwest,1,
15.03.2016 23:00,7.7,756.3,-2.9,51,Wind blowing from the south-southwest,3,
15.03.2016 20:00,8.9,759.2,4.1,44,Wind blowing from the south-west,1,
15.03.2016 17:00,12.9,755.1,-4.4,32,Wind blowing from the south,2,
15.03.2016 14:00,11.8,759.5,1.6,32,Wind blowing from the south-west,5,
15.03.2016 11:00,9.2,757.9,-3.4,37,Wind blowing from the south-southwest,3,
15.03.2016 08:00,6.7,761.3,3.8,38,Wind blowing from the south,2,
15.03.2016 05:00,6.4,757.5,-4.0,34,Wind blowing from the south-southwest,2,
15.03.2016 02:00,8.8,761.5,2.6,26,Wind blowing from the south-west,3,
14.03.2016 23:00,10.5,758.9,-2.9,19,Wind blowing from the south-west,3,
14.03.2016 20:00,12.4,761.8,3.5,16,Wind blowing from the south-southwest,2,
14.03.2016 17:00,15.9,758.3,-4.7,11,Wind blowing from the south-southwest,3,
14.03.2016 14:00,15.3,763.0,0.6,14,Wind blowing from the south-west,5,
14.03.2016 11:00,9.2,762.4,-3.9,32,Wind blowing from the east-northeast,2,
14.03.2016 08:00,1.7,766.3,4.3,62,Wind blowing from the east-northeast,2,
14.03.2016 05:00,-0.2,762.0,-3.5,57,Wind blowing from the north-east,2,
14.03.2016 02:00,2.3,765.5,3.2,35,Wind blowing from the south-southwest,2,
13.03.2016 23:00,5.6,762.3,-2.9,22,Wind blowing from the south-southwest,3,
13.03.2016 20:00,8.0,765.2,4.4,16,Wind blowing from the south-southwest,2,
13.03.2016 17:00,12.7,760.8,-4.4,10,Wind blowing from the west-northwest,3,
13.03.2016 14:00,10.8,765.2,1.0,11,Wind blowing from the north-northwest,3,
13.03.2016 11:00,8.0,764.2,-2.6,14,Wind blowing from the north-northwest,3,
13.03.2016 08:00,4.7,766.8,5.1,21,Wind blowing from the north-northwest,3,
13.03.2016 05:00,4.6,761.7,-2.2,25,Wind blowing from the north-northwest,4,
13.03.2016 02:00,6.4,763.9,4.9,25,Wind blowing from the north-northwest,4,
12.03.2016 23:00,2.4,759.0,-1.5,53,Wind blowing from the east-southeast,1,
12.03.2016 20:00,4.3,760.5,5.0,47,Wind blowing from the west,1,
12.03.2016 17:00,9.7,755.5,-3.1,30,Wind blowing from the east-northeast,1,
12.03.2016 14:00,9.1,758.6,0.7,25,Wind blowing from the south-east,2,
12.03.2016 11:00,5.6,757.9,-3.3,32,Wind blowing from the south-east,1,
12.03.2016 08:00,0.4,761.2,3.4,50,Wind blowing from the east-southeast,1,
12.03.2016 05:00,-1.1,757.8,-4.6,49,Wind blowing from the south-southwest,2,
12.03.2016 02:00,-0.3,762.4,2.8,43,Wind blowing from the south,2,
11.03.2016 23:00,1.9,759.6,-3.0,26,Wind blowing from the south-west,2,
11.03.2016 20:00,4.2,762.6,3.5,21,Wind blowing from the south-southwest,2,
11.03.2016 17:00,7.4,759.1,-4.8,15,Wind blowing from the south-southwest,4,
11.03.2016 14:00,7.9,763.9,0.9,13,Wind blowing from the west-northwest,4,
11.03.2016 11:00,5.0,763.0,-4.5,13,Wind blowing from the north-northeast,4,
11.03.2016 08:00,1.1,767.5,3.6,22,Wind blowing from the north-northeast,2,
11.03.2016 05:00,-2.5,763.9,-4.0,34,Wind blowing from the north-northeast,1,
11.03.2016 02:00,2.1,767.9,2.6,20,Wind blowing from the north-northeast,1,
10.03.2016 23:00,3.8,765.3,-2.8,17,Wind blowing from the west-northwest,2,
10.03.2016 20:00,4.1,768.1,4.1,17,Wind blowing from the west,1,
10.03.2016 17:00,6.6,764.0,-4.6,13,Wind blowing from the west-southwest,4,
10.03.2016 14:00,7.1,768.6,0.7,13,Wind blowing from the west-northwest,4,
10.03.2016 11:00,3.8,767.9,-4.2,14,Wind blowing from the north,5,
10.03.2016 08:00,0.4,772.1,3.4,16,Wind blowing from the north,3,
10.03.2016 05:00,-1.0,768.7,-3.9,17,Wind blowing from the north-west,2,
10.03.2016 02:00,0.5,772.6,3.4,15,Wind blowing from the west-northwest,2,
09.03.2016 23:00,2.2,769.2,-2.0,10,Wind blowing from the west-northwest,8,
09.03.2016 20:00,3.9,771.2,4.4,10,Wind blowing from the west-northwest,5,
09.03.2016 17:00,5.0,766.8,-4.0,9,Wind blowing from the west-northwest,6,
09.03.2016 14:00,4.4,770.8,0.8,10,Wind blowing from the north,4,
09.03.2016 11:00,1.6,770.0,-3.6,13,Wind blowing from the north,5,
09.03.2016 08:00,-0.4,773.6,3.8,16,Wind blowing from the north-northeast,4,
09.03.2016 05:00,-1.3,769.8,-2.6,17,Wind blowing from the north-northeast,2,
09.03.2016 02:00,0.0,772.4,4.2,15,Wind blowing from the north,6,
08.03.2016 23:00,1.7,768.2,-2.0,16,Wind blowing from the north-northeast,4,
08.03.2016 20:00,3.5,770.2,5.0,13,Wind blowing from the north,4,
08.03.2016 17:00,5.6,765.2,-4.1,9,Wind blowing from the north-northwest,4,
08.03.2016 14:00,5.0,769.3,1.1,8,Wind blowing from the north,4,
08.03.2016 11:00,2.9,768.2,-3.2,9,Wind blowing from the north,4,
08.03.2016 08:00,0.1,771.4,5.3,12,Wind blowing from the north-northeast,5,
08.03.2016 05:00,-0.3,766.1,-2.9,14,Wind blowing from the north-east,5,
08.03.2016 02:00,0.4,769.0,4.6,16,Wind blowing from the north-east,5,
07.03.2016 23:00,3.0,764.4,-1.6,12,Wind blowing from the north-east,4,
07.03.2016 20:00,5.8,766.0,5.7,13,Wind blowing from the north,4,
07.03.2016 17:00,9.0,760.3,-2.7,11,Wind blowing from the north-northwest,8,
07.03.2016 14:00,10.6,763.0,2.1,9,Wind blowing from the north-northwest,5,
07.03.2016 11:00,9.0,760.9,-2.4,15,Wind blowing from the north-northwest,5,
07.03.2016 08:00,6.9,763.3,5.5,19,Wind blowing from the north-west,2,
07.03.2016 05:00,1.9,757.8,-2.7,55,Wind blowing from the north,2,
07.03.2016 02:00,4.4,760.5,3.8,52,Wind blowing from the east-northeast,2,
06.03.2016 23:00,5.2,756.7,-2.1,43,Wind blowing from the north-east,1,
06.03.2016 20:00,7.3,758.8,4.3,40,Wind blowing from the east,1,
06.03.2016 17:00,10.6,754.5,-3.7,27,Wind blowing from the east-northeast,2,
06.03.2016 14:00,9.9,758.2,0.9,24,Wind blowing from the east-northeast,2,
06.03.2016 11:00,6.5,757.3,-3.9,28,Wind blowing from the north-northeast,2,
06.03.2016 08:00,3.3,761.2,3.0,37,Wind blowing from the north-northeast,2,
06.03.2016 05:00,1.1,758.2,-4.3,43,Wind blowing from the north-northeast,1,
06.03.2016 02:00,1.4,762.5,3.4,40,"Calm, no wind",0,
05.03.2016 23:00,6.0,759.1,-2.9,23,Wind blowing from the east-northeast,2,
05.03.2016 20:00,9.7,762.0,4.5,15,Wind blowing from the north,2,
05.03.2016 17:00,11.6,757.5,-3.5,12,Wind blowing from the north,3,
05.03.2016 14:00,12.4,761.0,1.3,10,Wind blowing from the north-west,4,
05.03.2016 11:00,10.5,759.7,-3.3,14,Wind blowing from the north-west,4,
05.03.2016 08:00,7.8,763.0,4.3,16,Wind blowing from the north-northwest,5,
05.03.2016 05:00,8.3,758.7,-3.4,16,Wind blowing from the north-northwest,7,
05.03.2016 02:00,9.6,762.1,3.9,20,Wind blowing from the north-northwest,5,
04.03.2016 23:00,11.8,758.2,-3.3,32,Wind blowing from the north-northwest,4,
04.03.2016 20:00,7.8,761.5,4.4,62,Wind blowing from the east-northeast,1,
04.03.2016 17:00,8.3,757.1,-2.6,60,Wind blowing from the north-northeast,2,
04.03.2016 14:00,7.6,759.7,2.3,62,Wind blowing from the east-northeast,2,
04.03.2016 11:00,7.1,757.4,-3.5,65,Wind blowing from the east,2,
04.03.2016 08:00,4.4,760.9,4.7,78,Wind blowing from the east-northeast,2,
04.03.2016 05:00,3.0,756.2,-3.5,83,Wind blowing from the east-northeast,1,
04.03.2016 02:00,7.0,759.7,4.5,66,Wind blowing from the east-southeast,1,
03.03.2016 23:00,6.5,755.2,-2.3,71,Wind blowing from the east-northeast,2,
03.03.2016 20:00,8.7,757.5,4.8,61,Wind blowing from the north-east,1,
03.03.2016 17:00,13.5,752.7,-2.7,44,Wind blowing from the east-northeast,2,
03.03.2016 14:00,12.4,755.4,2.0,45,Wind blowing from the east,2,
03.03.2016 11:00,9.8,753.4,-3.6,52,Wind blowing from the north-east,2,
03.03.2016 08:00,4.7,757.0,4.5,69,Wind blowing from the east-northeast,3,
03.03.2016 05:00,4.1,752.5,-4.0,60,Wind blowing from the east-northeast,1,
03.03.2016 02:00,7.2,756.5,1.9,46,Wind blowing from the south-southwest,2,
02.03.2016 23:00,9.6,754.6,-3.3,34,Wind blowing from the south,1,
02.03.2016 20:00,12.3,757.9,3.4,29,"Calm, no wind",0,
02.03.2016 17:00,18.4,754.5,-3.7,17,Wind blowing from the south,2,
02.03.2016 14:00,18.3,758.2,1.0,16,Wind blowing from the south-southeast,2,
02.03.2016 11:00,10.9,757.2,-3.4,26,Wind blowing from the north-northeast,2,
02.03.2016 08:00,1.7,760.6,3.8,61,"Calm, no wind",0,
02.03.2016 05:00,-0.4,756.8,-4.3,62,Wind blowing from the north-northwest,2,
02.03.2016 02:00,0.1,761.1,2.5,57,Wind blowing from the north-east,1,
01.03.2016 23:00,2.1,758.6,-3.9,48,Wind blowing from the east-southeast,1,
01.03.2016 20:00,6.8,762.5,3.5,31,Wind blowing from the south-west,2,
01.03.2016 17:00,10.1,759.0,-4.6,22,Wind blowing from the south-west,4,
01.03.2016 14:00,9.2,763.6,0.6,23,Wind blowing from the south-west,3,
01.03.2016 11:00,3.9,763.0,-4.2,35,Wind blowing from the north,1,
01.03.2016 08:00,-1.4,767.2,3.7,57,Wind blowing from the east-northeast,1,
01.03.2016 05:00,-2.9,763.5,-4.3,55,Wind blowing from the north-east,1,
01.03.2016 02:00,-0.6,767.8,2.4,43,Wind blowing from the south-southwest,1,
29.02.2016 23:00,-0.8,765.4,-4.2,34,Wind blowing from the south-west,1,
29.02.2016 20:00,1.3,769.6,3.2,28,Wind blowing from the south,2,
29.02.2016 17:00,2.8,766.4,-5.1,24,Wind blowing from the south-southwest,3,
29.02.2016 14:00,3.4,771.5,0.5,20,Wind blowing from the south,4,
29.02.2016 11:00,0.7,771.0,-4.0,23,Wind blowing from the west,3,
29.02.2016 08:00,-3.2,775.0,4.9,28,Wind blowing from the north,1,
29.02.2016 05:00,-4.5,770.1,-3.4,30,Wind blowing from the north-east,3,
29.02.2016 02:00,-3.5,773.5,3.3,27,Wind blowing from the east-northeast,2,
28.02.2016 23:00,-1.5,770.2,-3.2,23,Wind blowing from the north-northeast,2,
28.02.2016 20:00,0.1,773.4,6.1,17,Wind blowing from the north-northeast,3,
28.02.2016 17:00,3.8,767.3,-1.3,13,Wind blowing from the north-northwest,6,
28.02.2016 14:00,6.7,768.6,3.0,18,Wind blowing from the west-northwest,5,
28.02.2016 11:00,5.1,765.6,-3.0,26,Wind blowing from the west-northwest,3,
28.02.2016 08:00,-1.7,768.6,4.4,71,"Calm, no wind",0,0.1
28.02.2016 05:00,-2.5,764.2,-3.6,68,Wind blowing from the east,1,
28.02.2016 02:00,-0.4,767.8,3.8,80,Wind blowing from the east-northeast,1,0.1
27.02.2016 23:00,2.5,764.0,-1.7,46,Wind blowing from the south-southeast,2,
27.02.2016 20:00,3.6,765.7,4.5,39,Wind blowing from the south-southwest,3,
27.02.2016 17:00,7.1,761.2,-3.8,24,Wind blowing from the south-southwest,2,
27.02.2016 14:00,8.6,765.0,2.1,23,Wind blowing from the north-northwest,1,
27.02.2016 11:00,6.0,762.9,-3.4,27,Wind blowing from the east-northeast,5,
27.02.2016 08:00,1.2,766.3,4.1,39,Wind blowing from the east-northeast,2,
27.02.2016 05:00,0.2,762.2,-3.1,42,Wind blowing from the north-northeast,1,
27.02.2016 02:00,3.2,765.3,3.9,40,Wind blowing from the north-northeast,2,
26.02.2016 23:00,5.7,761.4,-1.9,37,Wind blowing from the north-west,1,
26.02.2016 20:00,3.9,763.3,4.4,30,Wind blowing from the north-east,1,
26.02.2016 17:00,7.6,758.9,-4.4,18,Wind blowing from the south-west,4,
26.02.2016 14:00,6.9,763.3,-0.4,17,Wind blowing from the south-west,5,
26.02.2016 11:00,4.1,763.7,-5.2,18,Wind blowing from the south-west,6,
26.02.2016 08:00,0.2,768.9,2.6,28,Wind blowing from the south-west,2,
26.02.2016 05:00,0.9,766.3,-4.8,19,Wind blowing from the west-northwest,3,
26.02.2016 02:00,2.1,771.1,3.2,18,Wind blowing from the north-west,4,
25.02.2016 23:00,3.4,767.9,-2.5,19,Wind blowing from the north-west,4,
25.02.2016 20:00,5.3,770.4,4.6,17,Wind blowing from the north-northwest,3,
25.02.2016 17:00,6.6,765.8,,16,Wind blowing from the south-west,2,
25.02.2016 11:00,3.5,768.8,-4.4,22,Wind blowing from the south-southeast,2,
25.02.2016 08:00,-1.7,773.2,4.3,37,Wind blowing from the south-southwest,1,
25.02.2016 05:00,-1.9,768.9,-4.1,30,Wind blowing from the south-west,1,
25.02.2016 02:00,1.3,773.0,3.6,20,Wind blowing from the north-northeast,2,
24.02.2016 23:00,3.0,769.4,-2.6,16,Wind blowing from the north-northwest,4,
24.02.2016 20:00,5.1,772.0,4.9,17,Wind blowing from the west-northwest,3,
24.02.2016 17:00,5.9,767.1,-3.9,14,Wind blowing from the south-west,2,
24.02.2016 14:00,5.9,771.0,0.6,14,Wind blowing from the west,3,
24.02.2016 11:00,2.5,770.4,-4.4,20,Wind blowing from the west-southwest,2,
24.02.2016 08:00,-3.6,774.8,3.4,42,"Calm, no wind",0,
24.02.2016 05:00,-6.9,771.4,-4.9,41,Wind blowing from the south-southwest,1,
24.02.2016 02:00,-4.3,776.3,3.7,30,Wind blowing from the south-west,1,
23.02.2016 23:00,-2.4,772.6,-3.3,23,Wind blowing from the north-east,2,
23.02.2016 20:00,-0.1,775.9,4.0,17,Wind blowing from the north-northeast,2,
23.02.2016 17:00,2.4,771.9,-3.7,13,Wind blowing from the north,4,
23.02.2016 14:00,2.3,775.6,1.9,16,Wind blowing from the north,6,
23.02.2016 11:00,0.7,773.7,-2.8,19,Wind blowing from the north-northwest,5,
23.02.2016 08:00,-0.8,776.5,4.8,21,Wind blowing from the north-northwest,4,
23.02.2016 05:00,-0.6,771.7,-3.0,26,Wind blowing from the north,3,
23.02.2016 02:00,-0.7,774.7,4.6,30,Wind blowing from the north-east,2,
22.02.2016 23:00,2.0,770.1,-1.0,22,Wind blowing from the north-northwest,5,
22.02.2016 20:00,4.3,771.1,6.5,18,Wind blowing from the north-northwest,4,
22.02.2016 17:00,6.9,764.6,-1.9,13,Wind blowing from the north-northwest,5,
22.02.2016 14:00,8.6,766.5,2.7,12,Wind blowing from the north-northwest,5,
22.02.2016 11:00,5.1,763.8,-2.9,44,Wind blowing from the east,1,
22.02.2016 08:00,-2.5,766.7,4.6,77,Wind blowing from the east-northeast,1,
22.02.2016 05:00,-3.4,762.1,-3.8,76,Wind blowing from the north-east,1,
22.02.2016 02:00,-1.9,765.9,3.4,71,Wind blowing from the north-east,2,
21.02.2016 23:00,1.0,762.5,-3.6,47,Wind blowing from the east-southeast,2,
21.02.2016 20:00,2.2,766.1,4.1,40,Wind blowing from the south-southwest,2,
21.02.2016 17:00,5.3,762.0,-4.1,31,Wind blowing from the south-southwest,3,
21.02.2016 14:00,5.1,766.1,1.1,31,Wind blowing from the south-southwest,4,
21.02.2016 11:00,2.5,765.0,-3.3,27,Wind blowing from the east,2,
21.02.2016 08:00,-4.1,768.3,4.5,48,Wind blowing from the east-northeast,1,
